"Time","Efficiency Monitor: Efficiency Monitor"
0.04,1.7768004153908314
0.08,1.7685513434674829
0.12,1.7656765194893664
0.16,1.7611008708370341
0.2,1.756754445883006
0.24000000000000002,1.753663177603205
0.28,1.7524800212737157
0.32,1.7526295473640934
0.36,1.7533676713704778
0.39999999999999997,1.7547652103291504
0.43999999999999995,1.7575507962704022
0.4799999999999999,1.7614308816744437
0.5199999999999999,1.7659044757412483
0.5599999999999999,1.7701206519598345
0.6,1.773056647241606
0.64,1.7742262136187472
0.68,1.7739899699822574
0.7200000000000001,1.772884117022993
0.7600000000000001,1.7709262338877811
0.8000000000000002,1.7683257381837807
0.8400000000000002,1.765318768786978
0.8800000000000002,1.7623921032606162
0.9200000000000003,1.7598418987378437
0.9600000000000003,1.7578718172474503
1.0000000000000002,1.7565972314583258
1.0400000000000003,1.755925364403824
1.0800000000000003,1.7562893580696217
1.1200000000000003,1.7571902344077002
1.1600000000000004,1.7589372432470378
1.2000000000000004,1.7612260593491544
1.2400000000000004,1.7640156063351484
1.2800000000000005,1.766781605509638
1.3200000000000005,1.769346820287624
1.3600000000000005,1.7717082165370337
1.4000000000000006,1.7734758681580913
1.4400000000000006,1.7743440990321953
1.4800000000000006,1.7743808593622217
1.5200000000000007,1.7734944174498168
1.5600000000000007,1.7717917128763814
1.6000000000000008,1.7694252055787765
1.6400000000000008,1.766721889257859
1.6800000000000008,1.7640052926550605
1.7200000000000009,1.7614125799986775
1.760000000000001,1.7589129277821736
1.800000000000001,1.7571777476840782
1.840000000000001,1.7561888607124505
1.880000000000001,1.7562090566441435
1.920000000000001,1.7572358441986082
1.960000000000001,1.7591876413432477
2.000000000000001,1.761754774046967
2.040000000000001,1.7647224832250685
2.080000000000001,1.7675319692818519
2.120000000000001,1.7701584126249859
2.160000000000001,1.772373291503659
2.200000000000001,1.7740710730607738
2.240000000000001,1.7747704818178003
2.280000000000001,1.7747891875559498
2.320000000000001,1.773896742886443
2.360000000000001,1.7721837865015362
2.4000000000000012,1.7697664963956132
2.4400000000000013,1.7671333481621834
2.4800000000000013,1.7643951776337385
2.5200000000000014,1.7618295897510055
2.5600000000000014,1.7594011832664322
2.6000000000000014,1.7575952021305001
2.6400000000000015,1.7566094738679805
2.6800000000000015,1.756492683076581
2.7200000000000015,1.757530352482104
2.7600000000000016,1.7594394325645653
2.8000000000000016,1.761819179474612
2.8400000000000016,1.7648257165849144
2.8800000000000017,1.7677411972115304
2.9200000000000017,1.7703434204000839
2.9600000000000017,1.772556657157916
3.0000000000000018,1.7742326818964969
3.040000000000002,1.7749905668450359
3.080000000000002,1.774970279249824
3.120000000000002,1.7740546850567613
3.160000000000002,1.7723909908709945
3.200000000000002,1.7699925528072027
3.240000000000002,1.7672717906860063
3.280000000000002,1.7645969684164304
3.320000000000002,1.7619860479169691
3.360000000000002,1.7595880095531158
3.400000000000002,1.7576924838790142
3.440000000000002,1.7567381577522
3.480000000000002,1.7566917955170989
3.5200000000000022,1.7576586786640513
3.5600000000000023,1.7595367415970409
3.6000000000000023,1.7619501863162068
3.6400000000000023,1.764918801794574
3.6800000000000024,1.7677508617743016
3.7200000000000024,1.7704010838354967
3.7600000000000025,1.7726548298776583
3.8000000000000025,1.7743466258739913
3.8400000000000025,1.7751521341037264
3.8800000000000026,1.7750396543079798
3.9200000000000026,1.7741214404945709
3.9600000000000026,1.7724228098694752
4.000000000000003,1.770207498076023
4.040000000000003,1.7675511733598963
4.080000000000003,1.7647675149785393
4.120000000000003,1.7620099927922646
4.160000000000003,1.7596698140684728
4.200000000000003,1.7577394726278142
4.240000000000003,1.7567862735150543
4.280000000000003,1.7566717318477458
4.320000000000003,1.7576632185760095
4.360000000000003,1.7595187127441323
4.400000000000003,1.762022425263317
4.440000000000003,1.7650006427799656
4.480000000000003,1.7678439075090373
4.520000000000003,1.7703915138686603
4.560000000000003,1.7726788679850043
4.600000000000003,1.774302578923917
4.640000000000003,1.7751363066723962
4.680000000000003,1.775075882035236
4.720000000000003,1.7741762945954853
4.760000000000003,1.7725543969542028
4.800000000000003,1.7700924960755806
4.840000000000003,1.7674428869368066
4.8800000000000034,1.7647072078433812
4.9200000000000035,1.7621734952550994
4.9600000000000035,1.7595909779347898
5.0000000000000036,1.757890792609842
