"x/c = 0.9: Wing Normalised Coordiantes in wing coordiantes[Z] (m)","x/c = 0.9: Pressure Coefficient"
0.3634042836142616,0.1169279721943385
0.36988318022278965,0.13015265887775804
0.3756030959340323,0.1315843567049241
0.3831767689918254,0.13883363213136374
0.39078109642774117,0.14990143619134694
0.39358605125697244,0.1539232443435575
0.4476635926022813,-0.522284873187278
0.44857928452995677,-0.6234371381932036
0.4461919454657569,-0.44875133152297836
0.4151245766023752,0.16728976588379135
0.40776268918050546,0.1667671269522703
0.3952788835260402,0.15609549302977252
0.40300358047884177,0.1636783046112127
0.44467026791540165,-0.3252873215503227
0.4156552008444136,0.16681212663941963
0.418802343619698,0.16404455614127259
0.43568898066836376,0.010887008410310841
0.4330536084401162,0.07151565731055959
0.443075863151805,-0.24429027169466822
0.4421839115867943,-0.20239011411390842
0.43971807885670666,-0.09126588874311435
0.42475313824998623,0.1472307412332128
0.4300670981989561,0.1131279765721716
0.36777979685226114,-0.5421115368239646
0.3634042836142623,-0.544445021351568
0.3728005733212557,-0.5394322330791118
0.3802275952880207,-0.5359314356991891
0.38865563804021214,-0.5304975205498257
0.3909531218160087,-0.5290007085031385
0.39480943378952144,-0.526432193381146
0.40250532873732886,-0.5213725418762447
0.41052373251615537,-0.517690009825571
0.41662295397108234,-0.5170390831464031
0.42119131425164874,-0.5184777482767404
0.4248868885637883,-0.5207566589870047
0.4302542569257781,-0.5258201376261442
0.4338752846573479,-0.5303684967503512
0.43850849711431045,-0.5389330329058871
0.4419133091965763,-0.5458446628825118
0.4446934695861531,-0.5646677904859692
0.4471705766520952,-0.6419636459792337
0.44857928452995677,-0.6234371381932036
0.2289427114040749,0.023043623479258812
0.23648416934599464,0.021522426178328162
0.175355688107245,0.02453736838477783
0.18163411555723477,0.025238334406441347
0.16351172191148045,0.02501124962216212
0.15166792057146114,0.024809449721389487
0.13757747644705673,0.026496651904974567
0.12635595093270077,0.030300455501335307
0.11431047219587447,0.03333937183520876
0.10906476887678812,0.03417008259588813
0.2502165802886176,0.025090706447692752
0.23648416934599464,0.021522426178328165
0.2563188938945361,0.029349813927898653
0.3005101761707455,0.05111972146050124
0.31088295274642785,0.05704163453007374
0.32369949069644005,0.06856207841305924
0.33571273174225275,0.08163866905436866
0.34747817052607616,0.09362696952751516
0.3558299930079509,0.10549464373752102
0.2364790220013774,-0.7490850217738427
0.24836544698682386,-0.7385781786117224
0.230760720724852,-0.7504364860224586
0.20208205195431092,-0.7356833574628114
0.20034361591748168,-0.7337082581017279
0.18837266788016546,-0.712781780536343
0.18559925988781642,-0.7061366780996043
0.159262321863151,-0.6389691528954207
0.15144269282198408,-0.6135014485351634
0.13733634616514245,-0.5726647395831383
0.2596028099129052,-0.7202052218784288
0.24836544698682386,-0.7385781786117224
0.3107486661401278,-0.5980411357570731
0.3038568981720912,-0.613423391380418
0.3234122913008625,-0.5800585989127974
0.33596506745486854,-0.5653057591207956
0.3483964633940097,-0.5536214181085488
0.35582999300610885,-0.54695091457037
0.11379430514017454,-0.49402269215905725
0.1123937024423749,-0.48946496651471144
0.126172321058142,-0.5334965472691269
0.13733634616514245,-0.5726647395831383
1.4242261427936632E-28,0.04420427193145823
0.0073009704198897145,0.04369306255304489
0.011411871129173993,0.043854551821506584
0.02756033050336142,0.04294843647501053
0.039384248029136384,0.04010098788451348
0.06596612918325051,0.040532187812952813
0.053573755707620525,0.03973873329172453
0.07769476222435646,0.039359153743655256
0.08877116332809751,0.03690752412372996
0.10260747375440135,0.03510701167914166
0.10906476887678812,0.03417008259588813
0.1869181769677435,0.025490056737103396
0.18163411555723477,0.025238334406441347
0.19918717722790663,0.02472915567649008
0.2114051940922095,0.02363487639118019
0.22385319117005387,0.023778404709107373
0.2289427114040749,0.023043623479258812
0.2621409121261167,0.03304973480499987
0.2563188938945361,0.029349813927898656
0.27419624598026665,0.036958094847163316
0.28626972698053926,0.0417765216657288
0.2984293567848471,0.0497634069071515
0.3005101761707455,0.05111972146050124
0.35582999300868795,0.10549464373855141
0.3558299930079509,0.10549464373752102
0.3634042836142616,0.1169279721943385
0.2596028099129052,-0.7202052218784288
0.26039445836376246,-0.7189114875868732
0.27446551312080814,-0.691684670080605
0.28637907069890817,-0.6592381331546852
0.29849179859018427,-0.6253325788382392
0.30385689817209127,-0.6134233913804181
0.3558299930061088,-0.54695091457037
0.3558299930086882,-0.5469509145680536
0.3634042836142623,-0.544445021351568
0.008872772294266475,-0.3236679487156255
3.7694163216796307E-29,-0.3227593985687422
0.01871399023092007,-0.32638987007246406
0.026849259732831043,-0.3296685900712809
0.03746454285268036,-0.33568936098029734
0.05318898633519218,-0.34931547120177914
0.0651814182219729,-0.3680595530545596
0.07666537517247529,-0.39031217247193356
0.08767214065886586,-0.41858947493218984
0.22463086028944604,-0.7521078021057184
0.230760720724852,-0.7504364860224586
0.1016471280894905,-0.45441026418258207
0.21219778542710982,-0.7473321440610184
0.1123937024423749,-0.48946496651471144
0.20208205195431092,-0.7356833574628114
0.17658469784219644,-0.6845451787995953
0.18559925988781642,-0.7061366780996042
0.159262321863151,-0.6389691528954207
0.16305452136828041,-0.6511814440353418
