"Time","Efficiency Monitor: Efficiency Monitor"
0.02,1.8105184059591406
0.04,1.7947692384759582
0.06,1.7900500247722564
0.08,1.7868352231545208
0.1,1.784652548095777
0.12000000000000001,1.783000277355358
0.14,1.7817856134281282
0.16,1.7807768773573815
0.18,1.780045725477672
0.19999999999999998,1.7790623936987247
0.21999999999999997,1.777515323749018
0.23999999999999996,1.775465215818436
0.25999999999999995,1.7731213884536219
0.27999999999999997,1.7713237228417849
0.3,1.7700231280353496
0.32,1.7693102807538417
0.34,1.768801556365584
0.36000000000000004,1.768237397430757
0.38000000000000006,1.7675212432173
0.4000000000000001,1.7670491809153008
0.4200000000000001,1.7672241646085893
0.4400000000000001,1.768097838024654
0.46000000000000013,1.7695825961940939
0.48000000000000015,1.7714684625385835
0.5000000000000001,1.7734629580973214
0.5200000000000001,1.7752799381757238
0.5400000000000001,1.776685650594618
0.5600000000000002,1.7777356826770343
0.5800000000000002,1.778555241686198
0.6000000000000002,1.7790907376503216
0.6200000000000002,1.7795760587000822
0.6400000000000002,1.7796474402987863
0.6600000000000003,1.7795825050814604
0.6800000000000003,1.7790489848803719
0.7000000000000003,1.778218169236133
0.7200000000000003,1.7771265319708716
0.7400000000000003,1.7758568045573566
0.7600000000000003,1.774576222187402
0.7800000000000004,1.7733699021347036
0.8000000000000004,1.772111147459083
0.8200000000000004,1.7710398030950947
0.8400000000000004,1.7698591658531115
0.8600000000000004,1.7687448350692199
0.8800000000000004,1.7676097753164106
0.9000000000000005,1.7664528679671043
0.9200000000000005,1.7653351868123142
0.9400000000000005,1.7642492706440323
0.9600000000000005,1.7632656448450734
0.9800000000000005,1.7624495729567375
1.0000000000000004,1.761685524314816
1.0200000000000005,1.761079093741324
1.0400000000000005,1.7606550959449043
1.0600000000000005,1.7603768412162843
1.0800000000000005,1.760340202501063
1.1000000000000005,1.7606117570167914
1.1200000000000006,1.7611433465724047
1.1400000000000006,1.7617362483794976
1.1600000000000006,1.762805064205914
1.1800000000000006,1.76374656759666
1.2000000000000006,1.765104549760987
1.2200000000000006,1.7664024397063873
1.2400000000000007,1.7677394632674857
1.2600000000000007,1.7690008722184025
1.2800000000000007,1.7703522153745035
1.3000000000000007,1.7715321613818893
1.3200000000000007,1.7726516071451972
