"top  sym edge: Position in wing coordiantes[X] (m)","top  sym edge: Wall Shear Stress in wing coordiantes[i] (Pa)"
6.865636171214412E-6,0.3456423266580625
3.344866670880135E-5,4.153735123540319
1.0109209536932467E-4,5.903373734344212
2.697886664026301E-4,6.567297519910834
4.0123560123144885E-4,6.189143238681958
6.00968102754442E-4,5.47549113812468
7.147044962152952E-4,4.9547861038486065
0.0011016184590092104,3.7748891514583556
0.0017389159541127928,3.3313140328681183
0.0023791360347969,3.506157914689096
0.0031444024889132143,3.624825674209093
0.004014669105859703,3.6289936430154723
0.0050229223340337095,3.5756396019409977
0.006168905684989066,3.6106233495172413
0.007571755057093495,3.6695558748064876
0.009050454621158117,3.7685659740663473
0.010620646274007144,3.7596865440238156
0.012284702693760507,3.5773238686051774
0.01416227959585998,3.27680970859175
0.015206381716951812,3.091238138862119
0.015206381716951812,3.091238138862119
0.015963845365397966,3.0682786018267363
0.017834260303937775,3.1054611392981437
0.0210598744743796,2.941262596476323
0.024487104783787732,2.599391236520124
0.028108148736056233,2.26323102326771
0.03190809508998358,2.411432682832717
0.0361731022438481,2.3136424054114766
0.04057515863313021,1.814484174552812
0.04057515863313021,1.8144841745528122
0.04531846296957452,1.664831360737712
0.050336718450012474,1.6311860597282584
0.05566636483616152,1.606003055586537
0.0611872785026544,1.5714557118258836
0.06654765351928844,1.5343178675118967
0.06654765351928844,1.5343178675118967
0.07148952610265553,1.5063422026902524
0.0759624019031077,1.544588907757023
0.07995046863871177,1.7746134539178733
0.07995046863871177,1.7746134539178735
0.08338141503999882,1.9949431807198248
0.08628568265724051,2.1904905841134847
0.0887869021033735,2.5644479464342407
0.09000000000000034,2.818757156301255
0.09000000000000034,2.8187571563012552
0.09075116105965804,2.8284636801929297
0.09212487774291096,2.9276442318844618
0.09344484043993952,3.138822700741166
0.09467764797977964,3.071605072627986
0.09571902490906195,2.38866874922353
0.09663620511164288,1.3881653525627753
0.09742360113043777,0.5762200063186049
0.0980849649973881,0.011442952178388591
0.09815677431628377,-0.03483767631224794
0.09866974769248046,-0.2977827184237847
0.09875986899102593,-0.3169821552149865
0.0990296283452689,-0.3458114207584726
0.09921428137368615,-0.3214104856143296
0.09950863605915047,-0.36308903509347956
0.09968616599474894,-0.4494001266966667
0.09976584279627876,-0.4691534430534674
0.09990431318358262,-0.36956253444516896
0.09995880136065045,-0.24514872128204684
0.09999584813246207,-0.12449804756593827
0.10000000000000009,-0.11850424043753464
